title;bibtex;url;year;num_citations;num_versions;url_pdf;url_citations;url_versions;excerpt;type
Three-dimensional structure of canine adenovirus serotype 2 capsid;Schoehn2008ThreedimensionalSO;https://jvi.asm.org/content/82/7/3192.short;2008;50;15;None;http://scholar.google.com/scholar?cites=6153745886111198051&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6153745886111198051&hl=en&as_sdt=0,5;None;?
The cell adhesion molecule “CAR” and sialic acid on human erythrocytes influence adenovirus in vivo biodistribution;Seiradake2009TheCA;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2607015/;2009;105;18;None;http://scholar.google.com/scholar?cites=39706833925089428&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=39706833925089428&hl=en&as_sdt=0,5;None;?
Suramin-induced mucopolysaccharidosis in rat incisor;Gritli1993SuramininducedMI;https://link.springer.com/article/10.1007/BF00304611;1993;13;8;None;http://scholar.google.com/scholar?cites=15530726615640041864&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=15530726615640041864&hl=en&as_sdt=0,5;"… Acknowledgements. This investigation was supported by grants from Fondation ""Vaincre lesmaladies lysosomales"", ""Fondation Dentaire de France"" and ~ Fondation Goupil"". ReferencesBancroft JD, Stevens A (1990) Theory and practice of histological techniques, 3rd edn … ";bourse
A Mutant D‐Fructose‐6‐Phosphate Aldolase (Ala129Ser) with Improved Affinity towards Dihydroxyacetone for the Synthesis of Polyhydroxylated Compounds;and2010AMD;https://onlinelibrary.wiley.com/doi/abs/10.1002/adsc.200900772;2010;84;6;None;http://scholar.google.com/scholar?cites=1803095120036272537&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=1803095120036272537&hl=en&as_sdt=0,5;Skip to Main Content … ;?
Design and synthesis of acetamido tri-and tetra-hydroxyazepanes: Potent and selective β-N-acetylhexosaminidase inhibitors;Li2009DesignAS;https://www.sciencedirect.com/science/article/pii/S0968089609005860;2009;42;8;None;http://scholar.google.com/scholar?cites=2718274877444922683&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=2718274877444922683&hl=en&as_sdt=0,5;… Acknowledgments. F. Marcelo gratefully acknowledges Fundação para a Ciência e Tecnologia(FCT Portugal) for funding and Y. Blériot thanks «Vaincre les maladies lysosomales» for financialsupport. Recommended articles Citing articles (0). References and notes … ;bourse
Differential expression of endogenous sialidases of human monocytes during cellular differentiation into macrophages;Stamatos2005DifferentialEO;https://febs.onlinelibrary.wiley.com/doi/abs/10.1111/j.1742-4658.2005.04679.x;2005;71;8;None;http://scholar.google.com/scholar?cites=6453936930566399782&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6453936930566399782&hl=en&as_sdt=0,5;Skip to Main Content … ;?
Angeborene Stoffwechselstörungen: eine neue Herausforderung für die Erwachsenenmedizin;Bonaf2011AngeboreneSE;https://medicalforum.ch/journalfile/view/article/ezm_smf/de/smf.2011.07608/d8b202d2d577f1c67ee5d5dae859a01a97f5dbf0/smf_2011_07608.pdf/rsrc/jf;2011;0;3;None;None;http://scholar.google.com/scholar?cluster=4276216103274248528&hl=en&as_sdt=0,5;… für Eltern von Kindern mit Stoffwechselerkrankun- gen: http://www.phenylcetonurie.org/ □Schweizerische Arbeitsgruppe für Lysosomale Speicherkrankheiten (SALS): http://sals.ch/ □Lysosuisse: http://www.lysosuisse.ch/ □ Vaincre les Maladies Lysosomales (VML Suisse … ;?
Intracellular Traffic of Herpes Simplex Virus Glycoprotein gE: Characterization of the Sorting Signals Required for Itstrans-Golgi Network Localization;Alconada1999IntracellularTO;https://jvi.asm.org/content/73/1/377.short;1999;119;12;None;http://scholar.google.com/scholar?cites=1690579403291565113&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=1690579403291565113&hl=en&as_sdt=0,5;None;?
Re-expression of the Mannose 6-Phosphate Receptors in Receptor-deficient Fibroblasts COMPLEMENTARY FUNCTION OF THE TWO MANNOSE 6-PHOSPHATE …;MunierLehmann1996ReexpressionOT;http://www.jbc.org/content/271/25/15166.short;1996;79;13;None;http://scholar.google.com/scholar?cites=6418854249829812645&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6418854249829812645&hl=en&as_sdt=0,5;Advertisement. Advertisement: Do's and don'ts of data presentation. TheJournal of Biological Chemistry Sign In » Search by Keyword Author YearVol Page Advanced Search ». Skip to main page content … ;?
Human genetic disorders of sphingolipid biosynthesis;Astudillo2014HumanGD;https://link.springer.com/article/10.1007/s10545-014-9736-1;2015;20;8;None;http://scholar.google.com/scholar?cites=16011032718277805206&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=16011032718277805206&hl=en&as_sdt=0,5;… This work was supported by INSERM, Université Paul Sabatier, ANR (SphingoDR program),RITC, LNCC (Equipe Labellisée 2013), CHU Toulouse, and the Vaincre les Maladies LysosomalesFoundation (for TL's group), and the Gebert Rüf Foundation, the Center for … ;bourse
Endosomal/lysosomal processing of gangliosides affects neuronal cholesterol sequestration in Niemann-Pick disease type C;Zhou2011EndosomallysosomalPO;https://www.sciencedirect.com/science/article/pii/S0002944011004238;2011;39;8;None;http://scholar.google.com/scholar?cites=8117359735235204791&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8117359735235204791&hl=en&as_sdt=0,5;JavaScript is disabled on your browser. Please enable JavaScript to use allthe features on this page. Skip to main content Skip to article … ;?
Myeloma light chains are ligands for cubilin (gp280);Batuman1998MyelomaLC;https://www.physiology.org/doi/abs/10.1152/ajprenal.1998.275.2.F246;1998;147;7;None;http://scholar.google.com/scholar?cites=6854821741811096921&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6854821741811096921&hl=en&as_sdt=0,5;"Login to your account. Institutional Login. Sign In / Register. PHYSIOLOGY.ORG Skipmain navigationClose Drawer MenuOpen Drawer Menu Home: Journals: AJP-Cell;AJP-Endo; AJP-GI; AJP-Heart; AJP-Lung; AJP-Regu; AJP-Renal; … ";?
Gene expression profiling in vLINCL CLN6-deficient fibroblasts: Insights into pathobiology;Teixeira2006GeneEP;https://www.sciencedirect.com/science/article/pii/S0925443906001025;2006;16;10;None;http://scholar.google.com/scholar?cites=4912844897197138544&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4912844897197138544&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
Intracellular distribution of lysosomal sialidase is controlled by the internalization signal in its cytoplasmic tail;Lukong2001IntracellularDO;http://www.jbc.org/content/276/49/46172.short;2001;102;7;None;http://scholar.google.com/scholar?cites=5741926918360827563&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=5741926918360827563&hl=en&as_sdt=0,5;Advertisement. Advertisement: Do's and don'ts of data presentation. TheJournal of Biological Chemistry Sign In » Search by Keyword Author YearVol Page Advanced Search ». Skip to main page content … ;?
IDS transfer from overexpressing cells to IDS-deficient cells;Millat1997IDSTF;https://www.sciencedirect.com/science/article/pii/S0014482796934357;1997;22;5;None;http://scholar.google.com/scholar?cites=15770354915610466752&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=15770354915610466752&hl=en&as_sdt=0,5;… endocytosis alone, showing that, like b-glucuronidase [17], IDS was mostly transferred fromtransfected Lb This work was supported by Vaincre les Maladies Lysosomales to fibroblastsby cell-to-cell contact, as no contamina- and a HCL-CNRS grant … ;bourse
Societal Perspective: Comment;Alpert2006SocietalPC;http://www.academia.edu/download/34972620/Gaucher_disease.pdf#page=506;2007;1;2;None;http://scholar.google.com/scholar?cites=4357081071724037070&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4357081071724037070&hl=en&as_sdt=0,5;… org. co/ 3816_A001. fm Page 500 Thursday, June 1, 2006 10: 59 AM Page 518. GAUCHERASSOCIATIONS AROUND THE WORLD 501 FRANCE Vaincre les Maladies Lysosomales 9Place du 19 Mars 1962 91035 Evry Cedex Tel:(0033) 1 60 91 75 00 http://www. vml-asso … ;?
Endocytosis of pro-cathepsin D into breast cancer cells is mostly independent of mannose-6-phosphate receptors;LaurentMatha1998EndocytosisOP;https://jcs.biologists.org/content/111/17/2539.short;1998;67;12;None;http://scholar.google.com/scholar?cites=12736355376683255274&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=12736355376683255274&hl=en&as_sdt=0,5;"Page 1. INTRODUCTION Cancer cells are known to overexpress and secrete a largeproportion of pro-cathepsins (L, B and D) (Gottesman, 1990; Sloane, 1990; Rochefortet al., 1987). These precursors have no proteolytic activity … ";?
Adenovirus-mediated transfer of the acid α-glucosidase gene into fibroblasts, myoblasts and myotubes from patients with glycogen storage disease type II leads to …;nicolino1998adenovirus;https://academic.oup.com/hmg/article-abstract/7/11/1695/2356022;1998;47;7;None;http://scholar.google.com/scholar?cites=1986783125853479727&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=1986783125853479727&hl=en&as_sdt=0,5;Abstract. Glycogen storage disease type II (GSD II) is an autosomal recessive disorder causedby defects in the lysosomal acid α-glucosidase (GAA) gene. We in.;?
Severe and progressive encephalitis as a presenting manifestation of a novel missense perforin mutation and impaired cytolytic activity;Feldmann2005SevereAP;https://ashpublications.org/blood/article-abstract/105/7/2658/20206;2005;83;10;None;http://scholar.google.com/scholar?cites=10670810101654628335&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=10670810101654628335&hl=en&as_sdt=0,5;Skip to Main Content Advertisement … ;?
Biochemical and functional characterization of Rab27a mutations occurring in Griscelli syndrome patients;Menasche2003BiochemicalAF;https://ashpublications.org/blood/article-abstract/101/7/2736/106618;2003;90;10;None;http://scholar.google.com/scholar?cites=13310292409428438444&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13310292409428438444&hl=en&as_sdt=0,5;Skip to Main Content Advertisement … ;?
Cholesteryl Ester Storage Disease: Relationship between Molecular Defects andin SituActivity of Lysosomal Acid Lipase;RedonnetVernhet1997CholesterylES;https://www.sciencedirect.com/science/article/pii/S1077315097926260;1997;26;5;None;http://scholar.google.com/scholar?cites=405254290901448418&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=405254290901448418&hl=en&as_sdt=0,5;… from INSERM (CJF 9206), Université P. Sabatier (Toulouse III), assays seemed to indicate thatthe residual LAL ac- and the association ''Vaincre les Maladies Lysosomales.'' tivity was lowerin patient 1 than in patient 2. How- ever, since in vitro assays on cell lysates may not … ;?
Secondary lipid accumulation in lysosomal disease;Walkley2009SecondaryLA;https://www.sciencedirect.com/science/article/pii/S0167488908004163;2009;178;9;None;http://scholar.google.com/scholar?cites=15567150774889281432&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=15567150774889281432&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
Characterization of Dictyostelium discoideum cathepsin D;Journet1999CharacterizationOD;https://jcs.biologists.org/content/112/21/3833.short;1999;54;8;None;http://scholar.google.com/scholar?cites=17330753870051852506&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=17330753870051852506&hl=en&as_sdt=0,5;Page 1. INTRODUCTION Dictyostelium discoideum is a eukaryotic amoeba that growsby phagocytosis of bacteria. When nutrients are exhausted, the cells initiate a complexdevelopmental program wherein individual amoebae … ;?
Autophagy: a barrier or an adaptive response to cancer;OgierDenis2003AutophagyAB;https://www.sciencedirect.com/science/article/pii/S0304419X03000040;2003;468;9;None;http://scholar.google.com/scholar?cites=13138909653889438486&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13138909653889438486&hl=en&as_sdt=0,5;Skip to main content Skip to article Elsevier logo: Journals & Books. Create accountSign in. SigninCreate account. Journals & Books. Help. Download PDFDownload. Share.;?
Functional characterization of wild‐type and mutant human sialin;Morin2004FunctionalCO;https://www.embopress.org/doi/abs/10.1038/sj.emboj.7600464;2004;84;8;None;http://scholar.google.com/scholar?cites=17584003963509912811&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=17584003963509912811&hl=en&as_sdt=0,5;The modification of cell surface lipids or proteins with sialic acid is essentialfor many biological processes and several diseases are caused bydefective sialic acid metabolism. Sialic acids cle...;?
Modulation of glycogen synthesis by RNA interference: towards a new therapeutic approach for glycogenosis type II;DouillardGuilloux2008ModulationOG;https://academic.oup.com/hmg/article-abstract/17/24/3876/557249;2008;34;11;None;http://scholar.google.com/scholar?cites=13393120578861746513&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13393120578861746513&hl=en&as_sdt=0,5;Abstract. Glycogen storage disease type II (GSDII) or Pompe disease is an autosomal recessivedisorder caused by defects in the acid α-glucosidase gene, which.;?
Production of multiple brain-like ganglioside species is dispensable for fas-induced apoptosis of lymphoid cells;Popa2011ProductionOM;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3101221/;2011;5;10;None;http://scholar.google.com/scholar?cites=11494008185523567411&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=11494008185523567411&hl=en&as_sdt=0,5;None;?
Intracerebral gene therapy using AAVrh. 10-hARSA recombinant vector to treat patients with early-onset forms of metachromatic leukodystrophy: preclinical feasibility …;Zerah2015IntracerebralGT;https://www.liebertpub.com/doi/abs/10.1089/humc.2014.139;2015;41;5;None;http://scholar.google.com/scholar?cites=646592807147852182&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=646592807147852182&hl=en&as_sdt=0,5;Abstract No treatment is available for early-onset forms of metachromaticleukodystrophy (MLD), a lysosomal storage disease caused by autosomalrecessive defect in arylsulfatase A (ARSA) gene causi...;?
CAR-associated vesicular transport of an adenovirus in motor neuron axons;Salinas2009CARAssociatedVT;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2677547/;2009;102;15;None;http://scholar.google.com/scholar?cites=3074884275290819917&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=3074884275290819917&hl=en&as_sdt=0,5;None;?
Dynamique de l'Onzin au sein de la voie endocytaire: une étude biochimique et morphologique.;Chemali2006DynamiqueDL;https://tel.archives-ouvertes.fr/tel-00134847/;2006;0;6;None;None;http://scholar.google.com/scholar?cluster=17999400378083412993&hl=en&as_sdt=0,5;… Je remercie donc ces deux établissements pour m'avoir accueillie et ainsi permis de réalisermon doctorat. Ce travail a été financé par une bourse de l'association « Vaincre les MaladiesLysosomales » (deux années) et par le CEA sur budget d'unité (deux années) … ;bourse
Urinary metabolic phenotyping of mucopolysaccharidosis type I combining untargeted and targeted strategies with data modeling;Tebani2017UrinaryMP;https://www.sciencedirect.com/science/article/pii/S0009898117303807;2017;5;7;None;http://scholar.google.com/scholar?cites=8091109264444624196&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8091109264444624196&hl=en&as_sdt=0,5;JavaScript is disabled on your browser. Please enable JavaScript to use allthe features on this page. Skip to main content Skip to article … ;?
Glycosidase active site mutations in human α-L-iduronidase;Brooks2001GlycosidaseAS;https://academic.oup.com/glycob/article-abstract/11/9/741/834103;2001;38;10;None;http://scholar.google.com/scholar?cites=1449178218013890301&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=1449178218013890301&hl=en&as_sdt=0,5;"Abstract. Mucopolysaccharidosis type I (MPS I; McKusick 25280) results from a deficiencyin α-L-iduronidase activity. Using a bioinformatics approach, we have.";?
Fructose-6-phosphate aldolases as versatile biocatalysts for nitrocyclitol syntheses;Bres2014Fructose6phosphateAA;https://www.sciencedirect.com/science/article/pii/S0957416613003054;2013;16;6;None;http://scholar.google.com/scholar?cites=2980859842488792909&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=2980859842488792909&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
Basolateral Sorting of the Cation-dependent Mannose 6-Phosphate Receptor in Madin-Darby Canine Kidney Cells IDENTIFICATION OF A BASOLATERAL …;Distel1998BasolateralSO;http://www.jbc.org/content/273/1/186.short;1998;36;7;None;http://scholar.google.com/scholar?cites=2436578189344684062&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=2436578189344684062&hl=en&as_sdt=0,5;Advertisement. Advertisement: Do's and don'ts of data presentation. TheJournal of Biological Chemistry Sign In » Search by Keyword Author YearVol Page Advanced Search ». Skip to main page content … ;?
Aide à la rédaction du document écrit destiné à l'information du participant à la Recherche BioMédicale et à l'attestation de son consentement éclairé;Hnin2010A;https://www.journal-therapie.org/articles/therapie/abs/2010/02/th101818/th101818.html;2010;5;7;None;http://scholar.google.com/scholar?cites=14146979491073034030&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=14146979491073034030&hl=en&as_sdt=0,5;"Page 1. RECHERCHE CLINIQUE Thérapie 2010 Mars-Avril; 65 (2): 71–94 DOI:10.2515/therapie/2010006 c 2010 Société Française de Pharmacologie et de ThérapeutiqueAide à la rédaction du document écrit destiné à l'information du participant … ";?
Acid ceramidase deficiency is characterized by a unique plasma cytokine and ceramide profile that is altered by therapy;Dworski2017AcidCD;https://www.sciencedirect.com/science/article/pii/S0925443916303258;2017;18;9;None;http://scholar.google.com/scholar?cites=9345000440172327005&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=9345000440172327005&hl=en&as_sdt=0,5;JavaScript is disabled on your browser. Please enable JavaScript to use allthe features on this page. Skip to main content Skip to article … ;?
Mannose 6-Phosphorylated Proteins Are Required for Tumor Necrosis Factor-induced Apoptosis DEFECTIVE RESPONSE IN I-CELL DISEASE FIBROBLASTS;Tardy2004Mannose6P;http://www.jbc.org/content/279/51/52914.short;2004;27;5;None;http://scholar.google.com/scholar?cites=1379790236545135303&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=1379790236545135303&hl=en&as_sdt=0,5;Advertisement. Advertisement: Do's and don'ts of data presentation. TheJournal of Biological Chemistry Sign In » Search by Keyword Author YearVol Page Advanced Search ». Skip to main page content … ;?
Mannose 6-phosphate receptors regulate the formation of clathrin-coated vesicles in the TGN;Borgne1997Mannose6R;https://rupress.org/jcb/article-abstract/137/2/335/15488;1997;117;13;None;http://scholar.google.com/scholar?cites=4419561379405914334&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4419561379405914334&hl=en&as_sdt=0,5;Skip to Main Content Advertisement … ;?
Analysis of Mucopolysaccharidosis Type VI through Integrative Functional Metabolomics;Tebani2019AnalysisOM;https://www.mdpi.com/1422-0067/20/2/446;2019;0;8;None;None;http://scholar.google.com/scholar?cluster=9716017495154295881&hl=en&as_sdt=0,5;Metabolic phenotyping is poised as a powerful and promising tool for biomarker discovery ininherited metabolic diseases. However, few studies applied this approach to mcopolysaccharidoses (MPS). Thus, this innovative functional approach may unveil … ;?
Long-term exposure to Myozyme results in a decrease of anti-drug antibodies in late-onset Pompe disease patients;Masat2016LongtermET;https://www.nature.com/articles/srep36182;2016;15;18;None;http://scholar.google.com/scholar?cites=4483146527641020530&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4483146527641020530&hl=en&as_sdt=0,5;Long-term exposure to Myozyme results in a decrease of anti-drugantibodies in late-onset Pompe disease patients.;?
Interactions of macrolide antibiotics (erythromycin A, roxithromycin, erythromycylamine [dirithromycin], and azithromycin) with phospholipids: computer-aided …;Montenez1999InteractionsOM;http://www.facm.ucl.ac.be/Full-texts-FACM/A105_Montenez-1999.pdf;1999;85;12;http://www.facm.ucl.ac.be/Full-texts-FACM/A105_Montenez-1999.pdf;http://scholar.google.com/scholar?cites=4604136116957281143&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4604136116957281143&hl=en&as_sdt=0,5;Page 1. Interactions of Macrolide Antibiotics (Erythromycin A, Roxithromycin,Erythromycylamine [Dirithromycin], and Azithromycin) with Phospholipids: Computer-AidedConformational Analysis and Studies on Acellular and Cell Culture Models … ;?
Lysosomal di-N-acetylchitobiase-deficient mouse tissues accumulate Man2GlcNAc2 and Man3GlcNAc2;Persichetti2012LysosomalDM;https://www.sciencedirect.com/science/article/pii/S0925443912000701;2012;9;6;None;http://scholar.google.com/scholar?cites=14858779750493006003&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=14858779750493006003&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
Cystine accumulation in the CNS results in severe age-related memory deficits;Maurice2009CystineAI;https://www.sciencedirect.com/science/article/pii/S019745800700379X;2009;22;11;None;http://scholar.google.com/scholar?cites=5478418537638057514&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=5478418537638057514&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
Corrective GUSB transfer to the canine mucopolysaccharidosis VII cornea using a helper-dependent canine adenovirus vector;Serratrice2014CorrectiveGT;https://www.sciencedirect.com/science/article/pii/S0168365914001229;2014;9;22;None;http://scholar.google.com/scholar?cites=13661602939285102660&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13661602939285102660&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
The cellular TATA binding protein is required for rep-dependent replication of a minimal adeno-associated virus type 2 p5 element;Franois2005TheCT;https://jvi.asm.org/content/79/17/11082.short;2005;32;9;None;http://scholar.google.com/scholar?cites=4397774576339077916&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4397774576339077916&hl=en&as_sdt=0,5;None;?
Intracellular and Plasma Membrane Cholesterol Labeling and Quantification Using Filipin and GFP-D4;Wilhelm2019IntracellularAP;https://link.springer.com/protocol/10.1007/978-1-4939-9136-5_11;2019;1;5;None;http://scholar.google.com/scholar?cites=3830958207933553556&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=3830958207933553556&hl=en&as_sdt=0,5;"… INCA_9269; www.e-cancer.fr), the Ligue Contre le Cancer (Conférence de CoordinationInterrégionale du Grand Est; https://www.ligue-cancer.net), The Ara Parseghian Medical ResearchFund (http://parseghianfund.nd.edu/), Vaincre les maladies lysosomales (http://www.vml … ";bourse
Structural and mutational analysis of human Ad37 and canine adenovirus 2 fiber heads in complex with the D1 domain of coxsackie and adenovirus receptor;Seiradake2006StructuralAM;http://www.jbc.org/content/281/44/33704.short;2006;82;10;None;http://scholar.google.com/scholar?cites=15375867205718858026&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=15375867205718858026&hl=en&as_sdt=0,5;Advertisement. Advertisement: Do's and don'ts of data presentation. TheJournal of Biological Chemistry Sign In » Search by Keyword Author YearVol Page Advanced Search ». Skip to main page content … ;?
Design and synthesis of iminosugar-based inhibitors of glucosylceramide synthase: the search for new therapeutic agents against Gaucher disease;Boucheron2005DesignAS;https://www.sciencedirect.com/science/article/pii/S0957416605002533;2005;52;7;None;http://scholar.google.com/scholar?cites=7341918845105877543&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=7341918845105877543&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
Cytosol-to-lysosome Transport of Free Polymannose-type Oligosaccharides KINETIC AND SPECIFICITY STUDIES USING RAT LIVER LYSOSOMES;SaintPol1999CytosoltolysosomeTO;http://www.jbc.org/content/274/19/13547.short;1999;72;5;None;http://scholar.google.com/scholar?cites=12512559882266905911&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=12512559882266905911&hl=en&as_sdt=0,5;Advertisement. Advertisement: Do's and don'ts of data presentation. TheJournal of Biological Chemistry Sign In » Search by Keyword Author YearVol Page Advanced Search ». Skip to main page content … ;?
Efficient therapy for refractory Pompe disease by mannose 6-phosphate analogue grafting on acid α-glucosidase;Basile2018EfficientTF;https://www.sciencedirect.com/science/article/pii/S0168365917309446;2018;9;9;None;http://scholar.google.com/scholar?cites=8102998714920156961&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8102998714920156961&hl=en&as_sdt=0,5;JavaScript is disabled on your browser. Please enable JavaScript to use allthe features on this page. Skip to main content Skip to article … ;?
Central nervous system delivery of helper-dependent canine adenovirus corrects neuropathology and behavior in mucopolysaccharidosis type VII mice;Ariza2014CentralNS;https://www.liebertpub.com/doi/abs/10.1089/hum.2013.152;2014;23;30;None;http://scholar.google.com/scholar?cites=8600062132907596454&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8600062132907596454&hl=en&as_sdt=0,5;Abstract Canine adenovirus type 2 vectors (CAV-2) are promising toolsto treat global central nervous system (CNS) disorders because of theirpreferential transduction of neurons and efficient retr...;?
Systemic ceramide accumulation leads to severe and varied pathological consequences;Alayoubi2013SystemicCA;https://www.embopress.org/doi/abs/10.1002/emmm.201202301;2013;66;13;None;http://scholar.google.com/scholar?cites=13200522428898018376&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13200522428898018376&hl=en&as_sdt=0,5;Abstract Farber disease (FD) is a severe inherited disorder of lipidmetabolism characterized by deficient lysosomal acid ceramidase (ACDase)activity, resulting in ceramide accumulation. Ceramide ...;?
Interactions between human plasma components and a xenogenic adenovirus vector: reduced immunogenicity during gene transfer;Perreau2007InteractionsBH;https://www.sciencedirect.com/science/article/pii/S1525001616326636;2007;32;16;None;http://scholar.google.com/scholar?cites=8765591094741316674&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8765591094741316674&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
Probing cathepsin K activity with a selective substrate spanning its active site;Lecaille2003ProbingCK;https://portlandpress.com/biochemj/article-abstract/375/2/307/40750;2003;48;11;None;http://scholar.google.com/scholar?cites=2840226529441118905&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=2840226529441118905&hl=en&as_sdt=0,5;… This work was supported by the EU (5th Framework Programme, Inco-Dev, ICA4-CT-2000-30035) and by 'Vaincre les Maladies Lysosomales'. This work was also supported in part bythe National Institutes of Health (grant nos. AR46182 and AR 48669) … ;bourse
Biochemical properties and regulation of cathepsin K activity;Lecaille2008BiochemicalPA;https://www.sciencedirect.com/science/article/pii/S0300908407002258;2008;154;7;None;http://scholar.google.com/scholar?cites=15445394666724142464&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=15445394666724142464&hl=en&as_sdt=0,5;None;?
The compartmentalisation of phosphorylated free oligosaccharides in cells from a CDG Ig patient reveals a novel ER-to-cytosol translocation process;Peric2010TheCO;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2907391/;2010;20;13;None;http://scholar.google.com/scholar?cites=12190346957374498559&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=12190346957374498559&hl=en&as_sdt=0,5;None;?
Signalling sphingomyelinases: which, where, how and why?;Levade1999SignallingSW;https://www.sciencedirect.com/science/article/pii/S1388198199000384;1999;381;9;None;http://scholar.google.com/scholar?cites=1103279286489905565&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=1103279286489905565&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
